-0.185791016,-0.929077148,-0.207641602
-0.219116211,-0.895019531,-0.238037109
-0.261352539,-0.932983398,-0.238525391
-0.224975586,-0.956787109,-0.212402344
-0.186767578,-1.014160156,-0.208984375
-0.186157227,-0.978759766,-0.209472656
-0.188476563,-0.960083008,-0.187988281
-0.193725586,-0.958862305,-0.173095703
-0.173339844,-0.977416992,-0.190307617
-0.189331055,-0.981079102,-0.166992188
-0.192260742,-0.958251953,-0.141113281
-0.146606445,-0.992797852,-0.114135742
-0.137207031,-1.01574707,-0.153564453
-0.17956543,-1.016967773,-0.151855469
-0.161376953,-1.052001953,-0.114990234
-0.121948242,-1.037353516,-0.13659668
-0.138916016,-1.016601563,-0.123291016
-0.131225586,-1.002807617,-0.12902832
-0.110351563,-1.036499023,-0.180786133
-0.089355469,-1.032714844,-0.193237305
-0.0390625,-1.102294922,-0.151977539
-0.078613281,-1.024047852,-0.271240234
-0.188842773,-1.021118164,-0.22644043
-0.13684082,-0.890380859,-0.27355957
-0.255249023,-0.713012695,-0.246582031
-0.196899414,-0.788574219,-0.19934082
-0.057006836,-0.832763672,-0.327758789
-0.06262207,-0.879882813,-0.339233398
-0.221679688,-0.837280273,-0.391235352
-0.280273438,-0.83996582,-0.408813477
-0.302490234,-0.846923828,-0.580810547
-0.408081055,1.162475586,-0.630371094
-0.500366211,1.220947266,-0.695922852
-0.353881836,0.807983398,-0.612304688
-0.213745117,0.875,-0.545043945
-0.211914063,0.906860352,-0.469482422
-0.191650391,0.806030273,-0.404052734
-0.143188477,0.811889648,-0.447631836
-0.153076172,0.899658203,-0.413330078
-0.163085938,0.893798828,-0.395996094
-0.146972656,0.899902344,-0.402954102
-0.192138672,0.94128418,-0.439575195
-0.235839844,0.924072266,-0.473388672
-0.311645508,0.926269531,-0.537841797
-0.289794922,0.885375977,-0.440307617
-0.17199707,0.854125977,-0.445922852
-0.21081543,0.866210938,-0.491577148
-0.253295898,0.879150391,-0.473632813
-0.236694336,0.848022461,-0.479736328
-0.246948242,0.889160156,-0.473022461
-0.229003906,0.864624023,-0.455566406
-0.180786133,0.817626953,-0.455810547
-0.191162109,0.832397461,-0.460083008
-0.221923828,0.857666016,-0.479980469
-0.212646484,0.859863281,-0.50012207
-0.252807617,0.864135742,-0.505249023
-0.220458984,0.828491211,-0.449829102
-0.16015625,0.792724609,-0.490966797
-0.202636719,0.795776367,-0.496582031
-0.233642578,0.806884766,-0.497802734
-0.243286133,0.796630859,-0.520629883
-0.240112305,0.800537109,-0.484985352
-0.214111328,0.80859375,-0.49621582
-0.240234375,0.80456543,-0.507202148
-0.227661133,0.822265625,-0.507324219
-0.206298828,0.862182617,-0.49597168
-0.200805664,0.83996582,-0.49609375
-0.227050781,0.835083008,-0.523925781
-0.272583008,0.856323242,-0.511352539
-0.259521484,0.74597168,-0.466552734
-0.174682617,0.759765625,-0.473876953
-0.192749023,0.826782227,-0.488037109
-0.227294922,0.817016602,-0.498901367
-0.244873047,0.814697266,-0.497802734
-0.21875,0.83203125,-0.491943359
-0.22644043,0.829101563,-0.489013672
-0.231689453,0.82434082,-0.472045898
-0.220336914,0.838867188,-0.473388672
-0.23059082,0.822753906,-0.483520508
-0.255615234,0.827880859,-0.486083984
-0.264770508,0.833984375,-0.467895508
-0.215209961,0.848632813,-0.459594727
-0.21484375,0.840820313,-0.470214844
-0.260986328,0.835327148,-0.485107422
-0.288574219,0.823120117,-0.46862793
-0.265625,0.82421875,-0.455810547
-0.204345703,0.876708984,-0.451538086
-0.242431641,0.867675781,-0.459472656
-0.256347656,0.895019531,-0.55456543
-0.336914063,0.864379883,-0.555786133
-0.21887207,0.740112305,-0.381591797
-0.074951172,0.776855469,-0.427856445
-0.199951172,0.851318359,-0.462280273
-0.274902344,0.86730957,-0.499145508
-0.274780273,0.853149414,-0.497314453
-0.243286133,0.801025391,-0.483032227
-0.248168945,0.782714844,-0.475463867
-0.209838867,0.809570313,-0.455200195
-0.220092773,0.821533203,-0.459960938
-0.274536133,0.877807617,-0.562133789
-0.32043457,0.791381836,-0.452148438
-0.204345703,0.82043457,-0.434936523
-0.229736328,0.818847656,-0.466918945
-0.284912109,0.846313477,-0.465576172
-0.243164063,0.897338867,-0.462280273
-0.257568359,0.872802734,-0.468505859
-0.255004883,0.867431641,-0.448364258
-0.239379883,0.866577148,-0.422363281
-0.249023438,0.857421875,-0.45690918
-0.258544922,0.873657227,-0.454467773
-0.264526367,0.877197266,-0.450317383
-0.272338867,0.859375,-0.450805664
-0.274902344,0.862182617,-0.445678711
-0.252685547,0.871948242,-0.44934082
-0.230712891,0.892700195,-0.449707031
-0.250976563,0.889160156,-0.473632813
-0.232299805,0.878173828,-0.459350586
-0.221557617,0.882080078,-0.473388672
-0.256591797,0.821655273,-0.478027344
-0.243896484,0.852172852,-0.482666016
-0.2109375,0.831787109,-0.498291016
-0.223510742,0.804199219,-0.498657227
-0.24230957,0.800537109,-0.505493164
-0.236572266,0.84777832,-0.543701172
-0.224853516,0.831054688,-0.522583008
-0.212768555,0.803710938,-0.512939453
-0.225097656,0.780761719,-0.540649414
-0.238647461,0.755004883,-0.522460938
-0.223022461,0.785888672,-0.548461914
-0.211181641,0.795043945,-0.578491211
-0.223144531,0.818847656,-0.543701172
-0.232788086,0.701049805,-0.536865234
-0.184692383,0.725585938,-0.531005859
-0.21484375,0.764160156,-0.551269531
-0.220214844,0.759399414,-0.526367188
-0.173461914,0.773681641,-0.584594727
-0.197509766,0.785888672,-0.574584961
-0.201171875,0.775146484,-0.539794922
-0.157958984,0.799316406,-0.564086914
-0.170043945,0.833129883,-0.54284668
-0.145385742,0.840942383,-0.532470703
-0.182983398,0.771728516,-0.522827148
-0.177001953,0.751464844,-0.535644531
-0.131591797,0.806518555,-0.548217773
-0.130249023,0.833862305,-0.570678711
-0.204345703,0.832885742,-0.573730469
-0.19140625,0.784912109,-0.524414063
-0.089111328,0.803222656,-0.554199219
-0.091796875,0.855102539,-0.544799805
-0.137207031,0.800170898,-0.53515625
-0.145385742,0.768920898,-0.539428711
-0.135253906,0.80859375,-0.565429688
-0.154663086,0.826416016,-0.574829102
-0.146850586,0.834106445,-0.542602539
-0.142822266,0.819946289,-0.521972656
-0.099609375,0.819091797,-0.573120117
-0.114135742,0.833129883,-0.566040039
-0.174072266,0.758544922,-0.565551758
-0.166015625,0.764282227,-0.612792969
-0.176879883,0.765258789,-0.557250977
-0.147460938,0.750366211,-0.571044922
-0.171386719,0.741333008,-0.583984375
-0.162475586,0.751098633,-0.580810547
-0.15612793,0.784423828,-0.590332031
-0.156494141,0.778442383,-0.569824219
-0.139282227,0.794799805,-0.553100586
-0.165527344,0.755493164,-0.56652832
-0.190795898,0.726196289,-0.581542969
-0.161499023,0.782836914,-0.553955078
-0.152099609,0.768066406,-0.567260742
-0.186767578,0.761108398,-0.558105469
-0.169433594,0.823974609,-0.562866211
-0.176635742,0.805786133,-0.55090332
-0.158081055,0.791748047,-0.565307617
-0.162597656,0.812255859,-0.540283203
-0.185424805,0.775878906,-0.539550781
-0.193115234,0.774414063,-0.533203125
-0.184692383,0.803100586,-0.539428711
-0.192749023,0.796142578,-0.551269531
-0.190673828,0.828369141,-0.526489258
-0.213134766,0.751831055,-0.560180664
-0.178588867,0.795898438,-0.525024414
-0.182739258,0.865478516,-0.517822266
-0.199951172,0.819580078,-0.521728516
-0.213500977,0.786865234,-0.514160156
-0.208740234,0.804077148,-0.503173828
-0.203369141,0.814819336,-0.49621582
-0.186157227,0.830932617,-0.482177734
-0.177368164,0.871459961,-0.469970703
-0.164306641,0.872924805,-0.444458008
-0.233886719,0.79309082,-0.551635742
-0.24597168,0.78112793,-0.466674805
-0.206176758,0.799316406,-0.469238281
-0.189575195,0.856689453,-0.427001953
-0.195922852,0.817382813,-0.529785156
-0.260864258,0.777099609,-0.492431641
-0.260253906,0.841918945,-0.447753906
-0.243652344,0.858276367,-0.43762207
-0.227905273,0.827880859,-0.448120117
-0.234863281,0.848876953,-0.420166016
-0.912963867,-0.047241211,-0.225952148
-0.958374023,-0.106689453,-0.2109375
-0.947875977,-0.150268555,-0.224853516
-0.987426758,-0.143066406,-0.235961914
-1,-0.095703125,-0.247314453
-0.98046875,-0.140136719,-0.261352539
-0.990722656,-0.107177734,-0.225708008
-0.998168945,-0.063354492,-0.229736328
-0.981567383,-0.067749023,-0.230102539
-0.974731445,-0.071044922,-0.233154297
-0.977905273,-0.076904297,-0.240844727
-0.964355469,-0.047485352,-0.218017578
-0.94519043,-0.028198242,-0.220947266
-0.959106445,-0.020019531,-0.222167969
-0.978759766,-0.026000977,-0.231201172
-1.027832031,-0.010498047,-0.232666016
-1.039428711,-0.034667969,-0.215087891
-1.033325195,-0.048706055,-0.201293945
-0.970581055,-0.044799805,-0.159179688
-0.944458008,-0.075439453,-0.18347168
-0.970947266,-0.110229492,-0.17199707
-0.995605469,-0.096191406,-0.198364258
-0.994628906,-0.009155273,-0.198364258
-0.96496582,0.025146484,-0.174560547
-0.963134766,-0.001708984,-0.17565918
-0.989624023,0.030761719,-0.213745117
-1.003540039,0.023803711,-0.195922852
-0.964599609,-0.020629883,-0.182617188
-0.967163086,-0.040527344,-0.17578125
-0.981079102,-0.035400391,-0.192260742
-0.996582031,-0.02746582,-0.194580078
-1.007080078,-0.016113281,-0.182861328
-0.991088867,-0.031982422,-0.192504883
-0.992797852,-0.020996094,-0.181640625
-1.013793945,-0.042358398,-0.198486328
-0.984130859,-0.022460938,-0.207275391
-0.994384766,-0.045532227,-0.174560547
-0.970336914,-0.037109375,-0.169189453
-0.949707031,-0.048950195,-0.16394043
-0.97253418,-0.023803711,-0.173706055
-0.946533203,-0.061645508,-0.164794922
-0.940063477,-0.034179688,-0.17199707
-0.951049805,-0.04675293,-0.16015625
-0.942016602,-0.058837891,-0.147705078
-0.948486328,-0.020263672,-0.146850586
-0.981201172,-0.049316406,-0.204833984
-0.97644043,-0.033447266,-0.221191406
-0.98059082,-0.034179688,-0.196289063
-0.955566406,-0.04699707,-0.176269531
-0.977172852,-0.01965332,-0.174804688
-1.001220703,-0.041748047,-0.204711914
-1.027832031,-0.047119141,-0.235473633
-1.022338867,-0.026489258,-0.221313477
-1.008789063,-0.028564453,-0.176147461
-0.967773438,-0.034301758,-0.15612793
-0.948120117,-0.075195313,-0.142211914
-0.938598633,-0.09765625,-0.145385742
-0.970825195,-0.103393555,-0.174316406
-1.017211914,-0.079589844,-0.208862305
-0.998413086,-0.044189453,-0.161621094
-0.955566406,-0.037597656,-0.132080078
-0.938842773,-0.075805664,-0.129394531
-0.955810547,-0.104492188,-0.136108398
-0.971069336,-0.075561523,-0.153442383
-1.01184082,-0.048583984,-0.141601563
-1.03894043,-0.037231445,-0.166870117
-0.990722656,-0.046508789,-0.119506836
-0.984008789,-0.070800781,-0.118774414
-1.040527344,-0.072265625,-0.138916016
-1.040405273,-0.088378906,-0.132202148
-1.023925781,-0.059204102,-0.128051758
-1.021484375,-0.070922852,-0.170410156
-1.071044922,-0.039794922,-0.162841797
-0.983886719,-0.004516602,-0.07824707
-0.945068359,-0.039428711,-0.044311523
-0.982666016,-0.064331055,-0.097167969
-1.026000977,-0.065063477,-0.106445313
-1.030273438,-0.052734375,-0.123046875
-1.005859375,-0.036132813,-0.118286133
-0.977783203,-0.009765625,-0.092407227
-0.986938477,-0.028320313,-0.094970703
-0.986572266,-0.062988281,-0.111328125
-0.982421875,-0.003295898,-0.11328125
-0.973510742,0.039672852,-0.098510742
-0.970336914,-0.020996094,-0.134155273
-0.998535156,0.029663086,-0.153808594
-1.005126953,0.020874023,-0.126953125
-0.961547852,0.032958984,-0.085327148
-0.980834961,0.000366211,-0.135620117
-0.999267578,0.015380859,-0.141723633
-1.002197266,0.016845703,-0.12890625
-0.978515625,0.007324219,-0.096191406
-1.028930664,-0.002441406,-0.094116211
-0.950317383,-0.120727539,-0.197631836
-0.955932617,0.252441406,-0.063232422
-0.940307617,-0.003540039,-0.028930664
-0.91809082,-0.269287109,-0.039550781
-0.966796875,-0.021484375,-0.146606445
-1.032226563,0.137084961,-0.129516602
-1.039428711,-0.118164063,-0.138793945
-0.961791992,-0.090332031,-0.149291992
-0.989013672,-0.05871582,-0.142456055
-1.036132813,-0.03515625,-0.159057617
-0.983032227,-0.026367188,-0.104736328
-0.917236328,-0.066772461,-0.095581055
-0.953857422,-0.022583008,-0.136352539
-1.010864258,-0.033203125,-0.139282227
-0.989013672,-0.046264648,-0.150634766
-0.970458984,-0.030639648,-0.131713867
-0.995483398,-0.027709961,-0.148071289
-1.061279297,-0.021606445,-0.21472168
-1.050537109,-0.033813477,-0.167114258
-0.98840332,0.000976563,-0.125976563
-0.968017578,-0.02722168,-0.137207031
-1.030883789,0.014160156,-0.171020508
-1.014770508,-0.045043945,-0.145141602
-0.954956055,0.024169922,-0.137817383
-0.962280273,-0.008300781,-0.140625
-1.007324219,-0.040039063,-0.186889648
-1.005126953,-0.016967773,-0.148681641
-0.970825195,-0.01965332,-0.125732422
-0.924438477,-0.012084961,-0.138427734
-0.969238281,-0.024902344,-0.163452148
-0.96472168,-0.040161133,-0.135498047
-0.964599609,-0.017456055,-0.137939453
-0.963745117,-0.016113281,-0.138671875
-0.957885742,-0.031738281,-0.13684082
-0.969238281,-0.061889648,-0.153930664
-0.958740234,-0.076904297,-0.159423828
-0.963989258,-0.067993164,-0.185180664
-1.022460938,-0.060546875,-0.197021484
-1.026977539,-0.056396484,-0.174072266
-0.95715332,0.000610352,-0.142578125
-0.951904297,-0.012817383,-0.141113281
-1.000976563,-0.018676758,-0.185546875
-1.021118164,-0.014648438,-0.194702148
-1.014282227,-0.030273438,-0.173950195
-0.9765625,-0.077148438,-0.166625977
-0.962158203,-0.009399414,-0.144897461
-0.967651367,-0.046386719,-0.139892578
-0.99597168,-0.061035156,-0.169189453
-0.995605469,-0.069702148,-0.157714844
-0.983398438,-0.065551758,-0.131347656
-0.967651367,-0.042358398,-0.140625
-1.000854492,-0.093383789,-0.162231445
-1.02722168,-0.069702148,-0.141479492
-0.987182617,-0.083618164,-0.131225586
-0.967529297,-0.031860352,-0.14074707
-0.99206543,-0.000854492,-0.163208008
-1.015136719,-0.031738281,-0.166625977
-1.000854492,0.01550293,-0.154174805
-0.985717773,0.016967773,-0.145874023
-1.002319336,-0.02331543,-0.204711914
-1.03515625,-0.007202148,-0.224609375
-1.026000977,-0.068237305,-0.192504883
-0.971069336,-0.043579102,-0.178344727
-0.970947266,-0.006713867,-0.166625977
-0.946411133,-0.025878906,-0.172485352
-0.959960938,-0.032348633,-0.177978516
-0.94519043,-0.022583008,-0.182861328
-0.963256836,-0.001831055,-0.23034668
-0.947998047,-0.061279297,-0.214599609
-0.926269531,-0.048950195,-0.165527344
-0.924682617,-0.076293945,-0.168457031
-0.9375,-0.057373047,-0.201293945
-0.970825195,-0.034912109,-0.213378906
-0.970825195,-0.084350586,-0.216552734
-0.952026367,-0.023193359,-0.229614258
-0.967895508,-0.091064453,-0.198120117
-0.942382813,-0.048583984,-0.178222656
-0.959350586,-0.079711914,-0.194458008
-0.983032227,-0.070068359,-0.203979492
-0.967407227,-0.077026367,-0.185302734
-0.947021484,-0.095458984,-0.138549805
-0.954345703,-0.068969727,-0.162841797
-1.044067383,-0.084106445,-0.24609375
-1.044311523,-0.033325195,-0.200683594
-1.000488281,-0.02734375,-0.181396484
-1.011108398,-0.064575195,-0.221923828
-1.024169922,-0.081665039,-0.222045898
-1.001953125,-0.079711914,-0.2109375
-0.945922852,-0.022216797,-0.15246582
-0.941040039,-0.0546875,-0.167724609
-0.967529297,-0.020019531,-0.178100586
-0.975463867,-0.080688477,-0.178833008
-0.931030273,-0.039306641,-0.142700195
-0.954956055,-0.094726563,-0.189453125
-0.996459961,-0.073242188,-0.177612305
-1.001464844,-0.08996582,-0.149169922
-0.975952148,-0.080322266,-0.129150391
-1.005004883,-0.108886719,-0.140258789
-1.042602539,-0.146850586,-0.161499023
-0.988891602,-0.146240234,-0.09765625
-0.956665039,-0.094238281,-0.135375977
-0.993530273,-0.099609375,-0.176635742
-1.012207031,-0.037597656,-0.220581055
-0.983276367,0.01184082,-0.182861328
-0.938598633,-0.01953125,-0.209106445
-0.948730469,-0.005249023,-0.204101563
-0.971679688,-0.047485352,-0.228027344
-0.959228516,0.013916016,-0.204589844
-0.959228516,-0.034057617,-0.229858398
-0.939086914,-0.022705078,-0.225341797
-0.913574219,-0.065429688,-0.201904297
-0.891357422,-0.035888672,-0.208251953
-0.955200195,-0.065185547,-0.227905273
-0.956542969,0.000610352,-0.221557617
-0.932617188,-0.0390625,-0.17980957
-0.935913086,-0.087402344,-0.194824219
-0.96887207,-0.113891602,-0.220092773
-1.028442383,-0.118530273,-0.236694336
-0.997924805,-0.065307617,-0.21887207
-0.975830078,-0.088623047,-0.198486328
-0.997436523,-0.083374023,-0.230957031
-1.004516602,-0.07434082,-0.211914063
-0.980712891,-0.040893555,-0.18762207
-0.957763672,-0.123291016,-0.183349609
-0.969604492,-0.102783203,-0.205566406
-0.993896484,-0.109741211,-0.182983398
-0.963745117,-0.104248047,-0.166259766
-0.950073242,-0.084960938,-0.178710938
-0.974487305,-0.092041016,-0.170410156
-0.978027344,-0.116943359,-0.169555664
-0.964111328,-0.140625,-0.164306641
-0.973632813,-0.084960938,-0.168945313
-0.988769531,-0.095703125,-0.178588867
-0.999023438,-0.068481445,-0.172973633
-0.98034668,-0.098510742,-0.142944336
-0.978393555,-0.069702148,-0.14440918
-0.976806641,-0.035400391,-0.180419922
-1.014648438,-0.08581543,-0.174072266
-0.993896484,-0.051025391,-0.160522461
-0.989624023,-0.100708008,-0.127685547
-1.026489258,-0.077270508,-0.128417969
-1.030273438,-0.107788086,-0.147216797
-1.050537109,-0.110595703,-0.134399414
-0.99609375,-0.077880859,-0.158325195
-1.008300781,-0.046630859,-0.152832031
-1.008056641,-0.043457031,-0.16027832
-0.965698242,-0.025634766,-0.145019531
-0.924438477,0.006591797,-0.114257813
-0.932983398,-0.051025391,-0.15246582
-0.971557617,-0.058227539,-0.162231445
-0.984375,-0.006835938,-0.174804688
-0.983642578,-0.019042969,-0.166870117
-1.009277344,-0.016235352,-0.165771484
-1.000488281,-0.041381836,-0.159301758
-0.990600586,-0.013061523,-0.139770508
-0.992919922,-0.032836914,-0.162353516
-0.98449707,-0.006958008,-0.169555664
-0.991210938,-0.022460938,-0.163696289
-0.964233398,-0.056152344,-0.155151367
-0.957275391,-0.038452148,-0.158325195
-0.970458984,-0.063232422,-0.147949219
-0.964355469,-0.048339844,-0.147338867
-0.967041016,-0.090087891,-0.147949219
-0.968383789,-0.047363281,-0.158569336
-0.981445313,-0.042236328,-0.165039063
-0.973510742,-0.103637695,-0.169311523
-1.001708984,-0.044799805,-0.18359375
-0.971313477,-0.077514648,-0.140991211
-0.978027344,-0.036987305,-0.162353516
-0.989135742,-0.036743164,-0.164428711
-0.980102539,-0.068969727,-0.16003418
-0.978881836,-0.02331543,-0.137084961
-0.971557617,-0.045288086,-0.156616211
-0.9765625,-0.030639648,-0.172363281
-1,-0.073120117,-0.18762207
-0.986938477,-0.05090332,-0.152099609
-0.96081543,-0.059936523,-0.157592773
-0.964355469,-0.032104492,-0.168457031
-0.990234375,-0.063842773,-0.162353516
-0.963500977,-0.038330078,-0.158813477
-0.952392578,-0.03125,-0.146240234
-0.986206055,-0.037475586,-0.154296875
-1.000854492,-0.053833008,-0.185058594
-1.00769043,-0.054321289,-0.158325195
-0.971923828,-0.032714844,-0.135864258
-1.018676758,-0.042114258,-0.177001953
-1.021362305,-0.043945313,-0.172851563
-0.984741211,-0.012084961,-0.140869141
-0.953491211,-0.058227539,-0.143920898
-0.98828125,-0.025512695,-0.15625
-0.978759766,-0.036254883,-0.176025391
-0.983886719,-0.047851563,-0.153686523
-0.955688477,-0.046630859,-0.12121582
-0.977172852,-0.049194336,-0.161865234
-0.991210938,-0.052734375,-0.138793945
-0.981323242,-0.032470703,-0.141601563
-0.986206055,-0.041259766,-0.135253906
-0.981933594,-0.051513672,-0.147583008
-1.014648438,-0.034179688,-0.152709961
-1.017700195,-0.089477539,-0.148925781
-0.968994141,-0.025024414,-0.12878418
-0.973999023,-0.075073242,-0.137451172
-0.976196289,-0.015625,-0.150024414
-0.991943359,-0.043457031,-0.13293457
-0.944702148,-0.049804688,-0.132446289
-0.996459961,-0.056030273,-0.137817383
-1.025512695,-0.050415039,-0.157104492
-0.987792969,-0.024902344,-0.128173828
-1.008789063,-0.028198242,-0.123046875
-1.001708984,-0.039428711,-0.153320313
-1.064453125,-0.023803711,-0.174316406
-1.018676758,-0.016723633,-0.145263672
-1.004638672,-0.03515625,-0.141723633
-1.008300781,-0.027587891,-0.153930664
-1.013183594,-0.030517578,-0.157226563
-0.997558594,-0.019165039,-0.147583008
-0.981933594,-0.025024414,-0.116088867
-0.974975586,-0.015136719,-0.114746094
-0.993530273,-0.041870117,-0.142456055
-0.991821289,-0.028198242,-0.139526367
-0.939208984,-0.016967773,-0.097290039
-0.946411133,-0.044433594,-0.116333008
-0.958374023,-0.066650391,-0.140258789
-0.926879883,-0.047607422,-0.110961914
-0.922729492,-0.028198242,-0.104003906
-0.96105957,-0.079223633,-0.133666992
-0.987792969,-0.044067383,-0.147949219
-1.006103516,-0.114379883,-0.159179688
-0.957397461,-0.039306641,-0.119384766
-0.959472656,-0.08190918,-0.134399414
-1.017456055,-0.098266602,-0.184814453
-1.005615234,0.010498047,-0.147460938
-0.956176758,-0.018798828,-0.128051758
-0.946289063,-0.087890625,-0.125976563
-1.023803711,-0.032470703,-0.205688477
-1.074951172,-0.034423828,-0.17956543
-0.988037109,-0.057983398,-0.127563477
-0.939819336,-0.023925781,-0.134399414
-1.041503906,0.010498047,-0.185791016
-1.057250977,-0.06262207,-0.208984375
